ID,Indicateur,Indicateurs_Onglet,Ordre,Type de graphique,Indicateurs_Sous-onglet,Sous-niveau (graphique),Contact source/DG,Sources,Lien données source,Lien site source,Description,Unité,Périmètre,2017,label_2017,2018,label_2018,2019,label_2019,2020,label_2020,2021,label_2021,2022,label_2022,2023,label_2023,2024,label_2024,2025,label_2025,2026,label_2026,2027,label_2027,2028,label_2028,2029,label_2029,2030,label_2030,Source de la cible,Dernière mise à jour,Etat source,Statut recette,MAJ mesuré,Tags objectifs environnementaux,Responsable SGPE,Calcul effectué,Lien cible 2030,Mode de calcul de la cible,MAJ mesuré - commentaires,MAJ cible,MAJ cible - commentaires,Anomalie rencontrée,Arbitrage proposé,Nature arbitrage,Ambition liée,Chantier ou Impact,Levier,ID opendata,2015,2012,Rythme annuel sur trois ans,Présence dans le référentiel,ordre_global,MAJ en PROD,Rythme annuel sur un an,Rythme annuel requis d'ici 2030,IRPE associé,IRPE valide,IRPE ids
16aa3f71-b128-4ed6-82d0-49bd6d3e0784,Consommation finale d'énergie à usage énergétique,Transverse,17,Barres simple,Energie,,,"SDES, Bilan énergétique de la France en 2024",https://www.statistiques.developpement-durable.gouv.fr/media/8408/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2024-donnees-provisoires,"La quantité d'énergie que nous consommons est un facteur central de nos émissions de gaz à effet de serre, entre autres impacts environnementaux négatifs. L'indicateur représente l'évolution de la consommation d'énergie par les utilisateurs finaux, c'est-à-dire en-dehors du secteur de l'énergie lui-même.  A noter que le périmètre de calcul diffère de celui de la Directive européenne sur l'efficacité énergétique et les objectifs n'en sont pas directement comparables.
",Térawattheures ,Hexagone et outre-mer,"1669,0985889972",mesuré,"1647,7099981939",mesuré,"1631,1611303465",mesuré,"1494,8341804225",mesuré,"1632,9123258682",mesuré,"1559,3436035028",mesuré,"1496,1631469424",mesuré,"1498,3256979216",mesuré,1534,cible,"1509,3333333333",projection,"1484,6666666667",projection,1460,cible,1435,projection,1410,cible,SNBC 3 (provisoire),2024-08-02 3:19pm,Fichier et lien,false,"Mise à jour rétrospective, Ajout de nouvelles données, Anomalie détectée","Atténuation, Ressources",Joseph Hajjar,,,Run 2 SNBC,"Reprise des données 2024 du rapport 2025 du SDES, dont les données historiques ont été revues par rapport au données de 2022",Cible en cours d'ajustement - SNBC,,"Les données utilisées ici sont les données réelles et non les données CVC contrairement aux données de ""consommation finale d'énergie par l'industrie"" (ligne 214 du Grist) provenant pourtant de la même source. ",Proposition d'harmoniser et de n'utiliser que les données réelles (ou CVC si jugé plus pertinent) lorsque cette source est utilisée. Ou bien mettre les deux sur le même graphe?,Remplacer l'indicateur,,Synthèse / Atténuation climat,Indicateur d'impact,,,,,true,20,2024-08-02 15:19:00+02:00,2.1626,-14.7209,,false,
fd356ba0-19e4-4e7a-9cb5-2507d21cb41d,Citoyens ayant estimé leur empreinte carbone,Transverse,18,Barres simple,Autre,,,Source PPG: données ADEME,https://pilote.modernisation.gouv.fr/chantier/CH-053,,"Des outils permettent aujourd'hui à nos concitoyens d'évaluer leur propre empreinte carbone, et de s'informer sur les manières dont ils peuvent essayer de la réduire. L'indicateur représente le nombre de citoyens ayant estimé leur empreinte par l'outil ""Nos gaz à effet de serretes Climat"" mis à disposition par l'ADEME, en milliers.

",Milliers,Hexagone et outre-mer,,,,,,,,,,,837,mesuré,2096,mesuré,568,mesuré,7000,cible,10000,cible,,,,,,,,,PPG,2024-08-02 3:19pm,Lien seulement,false,Anomalie détectée,Atténuation,Joseph Hajjar,,,Cible PPG 2026,,Cible à recalibrer,,"Données non trouvées, peut être serait il intéressant de remplacer ces données par le nombre de citoyens ayant réalisé une simulation sur NosGestesClimat (données accessible à ce lien : https://nosgestesclimat.fr/stats)","Supprimer l'indicateur ? C'est bien nos gestes climats, donc on a accès aux données. On peut renseigner 2024 : 568k simulations, en baisse. La cible venait de PPG. L'échelle en 10 000 est peu lisible",Supprimer l'indicateur,,Consommer / Développer la consommation responsable,Autres indicateurs,,,,,false,21,2024-08-02 15:19:00+02:00,-1528,,,false,
24975eb5-6fdb-4976-9637-95c55b962129,Emissions directes des bâtiments résidentiels et tertiaires - tous GES,Bâtiment,1,Barres simple,Emissions,,,CITEPA,https://www.citepa.org/wp-content/uploads/2025/06/Citepa2025_gaz_a_effet_de_serre.zip,https://www.citepa.org/fr/secten/,"L'indicateur représente les émissions annuelles de gaz à effet de serre liées aux activités domestiques, notamment dans les bâtiments d’habitation, et aux activités et bâtiments des entreprises, commerces, institutions et services publics.

",Millions de tonnes équivalent CO2 par an,Hexagone et outre-mer,"85,3080523704",mesuré,"81,1762533392",mesuré,"77,8197208167",mesuré,"73,0069682587",mesuré,"75,6924642805",mesuré,"64,3619422682",mesuré,"57,4538252248",mesuré,"57,0571970672",mesuré,"55,6",cible,"50,5336793987",projection,"45,4673587973",projection,"40,401038196",cible,"36,100519098",projection,"31,8",cible,SNBC 3 (provisoire),2025-08-12 3:19pm,Lien seulement,true,"Ajout de nouvelles données, Mise à jour rétrospective",Atténuation,Joseph Hajjar,,,Run2 mais recalé de 3M sur gaz,Le CITEPA indique un changement méthode de calcul dans son rapport 2025 avec mise en cohérence de l'historique,Cible en cours d'ajustement - SNBC,,,"Cible à mettre à jour ultérieurement, avec run3 ?",,,Se loger / Atténuation climat,Indicateur d'impact,,,,,true,22,2025-10-13 19:06:00+02:00,-0.3966,-4.2095,,false,
0d223771-d5d5-4c24-957b-284bb5809f84,Emissions de CO2 des bâtiments résidentiels et tertiaires,Bâtiment,2,Barres simple,Emissions,,,CITEPA,https://www.citepa.org/wp-content/uploads/2025/06/Citepa2025_gaz_a_effet_de_serre.zip,https://www.citepa.org/fr/secten/,"L'indicateur représente les émissions annuelles de CO2 liées aux activités domestiques, notamment dans les bâtiments d’habitation, et aux activités et bâtiments des entreprises, commerces, institutions et services publics.

",Millions de tonnes équivalent CO2 par an,Hexagone et outre-mer,"70,2810051837",mesuré,"67,3630312542",mesuré,"65,4678073409",mesuré,"62,0327902024",mesuré,"65,1508674264",mesuré,"54,8339851726",mesuré,"48,3612884489",mesuré,"47,9194392776",mesuré,"47,3",cible,"42,703402305",projection,"38,1068046099",projection,"33,5102069149",cible,"29,5025172506",projection,"25,4948275862",cible,SNBC 3 (provisoire),2025-08-12 3:19pm,Lien seulement,true,"Ajout de nouvelles données, Mise à jour rétrospective",Atténuation,Joseph Hajjar,,,Run 2 AMS ajusté pour cohérence avec le total ci-dessus,Le CITEPA indique un changement méthode de calcul dans son rapport 2025 avec mise en cohérence de l'historique,Cible en cours d'ajustement - SNBC,,,"Supprimer n'apporte rien, à terme?",Supprimer l'indicateur,,Se loger / Atténuation climat,Indicateur d'impact - autres,,,,,false,23,2025-10-13 19:06:00+02:00,-0.4418,-3.7374,,false,
9ab66dee-230d-4813-8a44-ea069e2bd3b6,Emissions de CH4 des bâtiments résidentiels et tertiaires,Bâtiment,3,Barres simple,Emissions,,,CITEPA,https://www.citepa.org/wp-content/uploads/2025/06/Citepa2025_gaz_a_effet_de_serre.zip,https://www.citepa.org/fr/secten/,"L'indicateur représente les émissions annuelles de méthane liées aux activités domestiques, notamment dans les bâtiments d’habitation, et aux activités et bâtiments des entreprises, commerces, institutions et services publics. 
",Millions de tonnes équivalent CO2 par an,Hexagone et outre-mer,"4,5523751913",mesuré,"4,4068350268",mesuré,"4,3701590469",mesuré,"3,9616806822",mesuré,"4,1906164469",mesuré,"3,7743324491",mesuré,"3,6597512341",mesuré,"3,6238507427",mesuré,"3,9732",cible,"3,8770666667",projection,"3,7809333333",projection,"3,6848",cible,"3,591",projection,"3,4972",cible,SNBC 3 (provisoire),2025-08-12 3:19pm,Lien seulement,true,"Ajout de nouvelles données, Mise à jour rétrospective",Atténuation,Joseph Hajjar,,,Run 2 AMS,Le CITEPA indique un changement méthode de calcul dans son rapport 2025 avec mise en cohérence de l'historique,Cible en cours d'ajustement - SNBC,,,"Supprimer n'apporte rien, à terme?",Supprimer l'indicateur,,Se loger / Atténuation climat,Indicateur d'impact - autres,,,,,false,24,2025-10-13 19:06:00+02:00,-0.0359,-0.0211,,false,
04b00a19-2537-4a0d-9935-bfc51c3b3b52,Emissions de HFC des bâtiments résidentiels et tertiaires,Bâtiment,4,Barres simple,Emissions,,,CITEPA,https://www.citepa.org/wp-content/uploads/2025/06/Citepa2025_gaz_a_effet_de_serre.zip,https://www.citepa.org/fr/secten/,"Les hydrofluorocarbures (HFC), gaz de la famille des fluorocarbures utilisés comme fluides frigorigènes notamment, sont des gaz à effet de serre et des polluants très puissants, ayant aussi un effet destructeur sur la couche d’ozone. L'indicateur représente les émissions annuelles de HFC liées aux activités domestiques, notamment dans les bâtiments d’habitation, et aux activités et bâtiments des entreprises, commerces, institutions et services publics. 

",Millions de tonnes équivalent CO2 par an,Hexagone et outre-mer,"9,7562455995",mesuré,"8,6963564015",mesuré,"7,2639679248",mesuré,"6,3258689416",mesuré,"5,6194904213",mesuré,"5,0787589334",mesuré,"4,7655525403",mesuré,"4,8548226434",mesuré,"3,71",cible,"3,4866666667",projection,"3,2633333333",projection,"3,04",cible,"2,895",projection,"2,75",cible,SNBC 3 (provisoire),2025-08-12 3:19pm,Lien seulement,true,"Ajout de nouvelles données, Mise à jour rétrospective",Atténuation,Joseph Hajjar,,,Run 2 AMS,Le CITEPA indique un changement méthode de calcul dans son rapport 2025 avec mise en cohérence de l'historique,Cible en cours d'ajustement - SNBC,,,"Ok pour garder. Elargir aux gaz F, à terme?",Remplacer l'indicateur,,Se loger / Atténuation climat,Indicateur d'impact - autres,,,,,false,25,2025-10-13 19:06:00+02:00,0.0893,-0.3508,,false,
d70f4c43-1a9b-4d85-ace7-17768cf15286,Consommation finale d’énergie du secteur résidentiel - corrigée des variations climatiques,Bâtiment,5,Barres simple,Consommation,,,SDES bilan provisoire 2024,https://www.statistiques.developpement-durable.gouv.fr/media/8408/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2024-donnees-provisoires,"La réduction de la consommation d'énergie en elle-même (quelle que soit la source d'énergie) par des comportements sobres, l'amélioration de l'efficacité des appareils, ou la rénovation énergétique du bâti, est un objectif essentiel pour réduire les émissions des bâtiments.
L'indicateur représente la consommation totale d'énergie des logements pour l'année, corrigée des variations climatiques pour permettre la comparabilité.",Térawattheures ,Hexagone et outre-mer,"495,9798877373",mesuré,"490,0727531233",mesuré,"489,990942183",mesuré,"499,1495168191",mesuré,"493,7929470987",mesuré,"468,5194325023",mesuré,"455,8067941598",mesuré,"460,3761374884",mesuré,"456,9",cible,"449,0666666667",projection,"441,2333333333",projection,"433,4",cible,"425,55",projection,"417,7",cible,PPE 3 (provisoire),2025-08-12 3:19pm,Fichier et lien,false,"Ajout de nouvelles données, Mise à jour rétrospective","Atténuation, Ressources",Joseph Hajjar,,,sorties Enerdata Run2,Le SDES sort un bilan rétrospectif actualisé tous les ans,Cible en cours d'ajustement - SNBC,,"Grosse modification des consommations finales, sans doute liées à une nouvelle segmentation tertiaire/résidentiel",Voir si on prend réel ou CVC? Ou les deux,,,Se loger / Accélérer la rénovation énergétique de l'habitat particulier et collectif,Indicateur de chantier,,,,,true,26,2024-08-02 15:19:00+02:00,4.5693,-7.1127,,false,
a1b11fa8-f3bc-4c82-8504-61245b9b37db,Consommation finale d'énergie du secteur tertiaire - corrigée des variations climatiques,Bâtiment,6,Barres simple,Consommation,,,SDES bilan provisoire 2024,https://www.statistiques.developpement-durable.gouv.fr/media/8408/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2024-donnees-provisoires,"La réduction de la consommation d'énergie en elle-même (quelle que soit la source d'énergie) par des comportements sobres, l'amélioration de l'efficacité des appareils, ou la rénovation énergétique du bâti, est un objectif essentiel pour réduire les émissions des bâtiments.
L'indicateur représente la consommation totale d'énergie des bâtiments tertiaires pour l'année, corrigée des variations climatiques pour permettre la comparabilité. 
",Térawattheures ,Hexagone et outre-mer,"261,8493882174",mesuré,"263,373987397",mesuré,"258,4612608813",mesuré,"252,3746959005",mesuré,"250,1965316937",mesuré,"254,0138662636",mesuré,"234,15661225",mesuré,"236,564160873",mesuré,"247,6",cible,"243,8",projection,240,projection,"236,2",cible,"232,5",projection,"228,8",cible,PPE 3 (provisoire),2025-08-12 3:19pm,Fichier et lien,false,"Ajout de nouvelles données, Mise à jour rétrospective","Atténuation, Ressources",Joseph Hajjar,,,sorties Enerdata Run2,Le SDES sort un bilan rétrospectif actualisé tous les ans,Cible en cours d'ajustement - SNBC,,"Grosse modification des consommations finales, sans doute liées à une nouvelle segmentation tertiaire/résidentiel",Idem,,,Se loger / Rénover le parc tertiaire et verdir son exploitation,"Sobriété et efficacité énergétique dans le tertiaire, Indicateur de chantier",,,,,true,27,2024-08-02 15:19:00+02:00,2.4075,-1.294,Consommation d'énergie finale du secteur tertiaire (non-corrigée des variations climatiques),false,255
5c5afb35-301c-454e-bf37-beb67f9327ef,Part des résidences principales chauffées au gaz,Bâtiment,7,Barres simple,Gaz,,,SDES (ONRE),https://www.statistiques.developpement-durable.gouv.fr/media/6410/download?inline,https://www.statistiques.developpement-durable.gouv.fr/consommation-denergie-par-usage-du-residentiel,"Le gaz est une source d'énergie fossile très utilisée dans le bâtiment, notamment pour le chauffage, et son remplacement progressif par des sources d'énergie moins carbonées représente un levier important de réduction des émissions de gaz à effet de serre.
L'indicateur représente la part résidences principales en France chauffées principalement au gaz, en %.
",Pourcents,Hexagone,"35,71",mesuré,"35,86",mesuré,"36,01",mesuré,"36,18",mesuré,"36,21",mesuré,"36,11",mesuré,"35,79",mesuré,"34,96",projection,"34,1",projection,"33,24",projection,"32,38",projection,"31,52",projection,"30,65",projection,"29,792",cible,SNBC 3 (provisoire),2025-08-12 11:47am,Fichier et lien,true,"Mise à jour rétrospective, Ajout de nouvelles données","Atténuation, Ressources",Joseph Hajjar,,,cible Planif -20%,Les données ont été modifiées par rapport à la précédente publication suite à un changement de méthode du Ceren. Les principales modifications portent sur les pompes à chaleur.,Cible en cours d'ajustement - SNBC,,Cible non explicite et non trouvée,"Cible sera à mettre à jour avec le run 3, on n'aura jamais le N-1 en revanche",,,Se loger / Accélérer la rénovation énergétique de l'habitat particulier et collectif,Réduction de la part de chaudières au gaz (résidentiel),,,,,true,28,2025-10-13 19:06:00+02:00,-0.32,-0.8569,,false,
7993c28e-802e-41c0-9b83-ef998e401e79,Consommation gaz du parc tertiaire,Bâtiment,8,Barres simple,Gaz,,,SDES bilan provisoire 2024,https://www.statistiques.developpement-durable.gouv.fr/media/8408/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2024-donnees-provisoires,"Le gaz est une source d'énergie fossile très utilisée dans le bâtiment, notamment pour le chauffage, et son remplacement progressif par des sources d'énergie moins carbonées représente un levier important de réduction des émissions de gaz à effet de serre.
L'indicateur représente la consommation de gaz naturel du parc dans l'année, corrigée des variations climatiques pour la comparabilité.
A partir de 2023, les données affichées sont des projections.",Térawattheures ,Hexagone et outre-mer,"72,1311852254",mesuré,"76,4973",mesuré,"75,3925193469",mesuré,"73,7247951632",mesuré,"73,5522135931",mesuré,"69,2309014367",mesuré,"62,8951798225",mesuré,"63,4682476229",mesuré,"62,700247168",projection,"60,2801977344",projection,"57,8601483008",projection,"55,4400988672",projection,"53,0200494336",projection,"50,6",cible,SNBC 3 (provisoire),2025-08-12 9:37am,Fichier et lien,false,"Mise à jour rétrospective, Ajout de nouvelles données","Atténuation, Ressources",Joseph Hajjar,,,cible Planif,Le SDES sort un bilan rétrospectif actualisé tous les ans,Cible en cours d'ajustement - SNBC,Cible dans les sorties run 2 (bilan de l'énergie),Cible non explicite et non trouvée,Attention on ne voit pas dans le graphe la différence entre historique et cible,Ajuster la forme,,Se loger / Rénover le parc tertiaire et verdir son exploitation,Sortie progressive des chaudières au gaz (tertiaire),,,,,true,29,2024-08-01 09:37:11+02:00,0.5731,-2.1447,Consommation de gaz naturel dans le secteur tertiaire (non corrigée des variations climatiques),false,257
8e536b66-69a0-4924-9db5-b395d17672cf,Consommation gaz du parc résidentiel,Bâtiment,8,Barres simple,Gaz,,,SDES bilan provisoire 2024,https://www.statistiques.developpement-durable.gouv.fr/media/8408/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2024-donnees-provisoires,"Le gaz est une source d'énergie fossile très utilisée dans le bâtiment, notamment pour le chauffage, et son remplacement progressif par des sources d'énergie moins carbonées représente un levier important de réduction des émissions de gaz à effet de serre.
L'indicateur représente la consommation de gaz naturel du parc dans l'année, corrigée des variations climatiques pour la comparabilité.
A partir de 2023, les données affichées sont des projections.",Térawattheures ,Hexagone et outre-mer,"143,9800071136",mesuré,"138,3544604844",mesuré,"135,5862754119",mesuré,"143,488290057",mesuré,"129,8173150031",mesuré,"121,8297596054",mesuré,"113,5376472377",mesuré,"114,7870328838",mesuré,"126,8414236948",projection,"126,2380903614",projection,"125,6347570281",projection,"125,0314236947",projection,"124,4280903614",projection,"105,0168422948",cible,SNBC 3 (provisoire),2025-08-12 9:37am,Fichier et lien,false,"Mise à jour rétrospective, Ajout de nouvelles données","Atténuation, Ressources",Joseph Hajjar,,,Cible planif -25% vs. moyenne 2019 - 2020,Le SDES sort un bilan rétrospectif actualisé tous les ans,Cible en cours d'ajustement - SNBC,Idem,Source cible à préciser,,,,Se loger / Accélérer la rénovation énergétique de l'habitat particulier et collectif,Réduction de la part de chaudières au gaz (résidentiel),,,,,false,30,2024-08-01 09:37:11+02:00,1.2494,-1.6284,,false,
